Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit,Year,Month,Month_Name,Year_Month,Profit_Margin,Order_Month
ORD-00931,2023-12-31,Consumer,South,New York,Atlanta,Furniture,Tables,Office Chair,5,413.52,0.1,3.49,2023,12,Dec,2023-12,0.008439736893016058,2023-12
ORD-00932,2023-11-03,Home Office,South,Illinois,Houston,Furniture,Chairs,Desk Lamp,8,32.68,0.0,3.07,2023,11,Nov,2023-11,0.09394124847001224,2023-11
ORD-00933,2024-06-08,Home Office,Central,Ohio,Atlanta,Office Supplies,Binders,Copy Paper,5,480.03,0.3,67.6,2024,6,Jun,2024-06,0.14082453180009583,2024-06
ORD-00934,2023-09-05,Corporate,West,California,Columbus,Technology,Copiers,Wireless Keyboard,4,246.5,0.1,22.48,2023,9,Sep,2023-09,0.09119675456389452,2023-09
ORD-00935,2025-02-25,Home Office,Central,Ohio,Houston,Office Supplies,Storage,Ring Binder,3,882.87,0.3,200.42,2025,2,Feb,2025-02,0.22700963901820198,2025-02
ORD-00936,2025-04-30,Home Office,West,Ohio,Atlanta,Technology,Machines,Laser Printer,6,1272.9,0.0,90.88,2025,4,Apr,2025-04,0.07139602482520228,2025-04
ORD-00937,2025-07-27,Home Office,West,Ohio,New York City,Furniture,Chairs,Desk Lamp,6,683.58,0.05,48.0,2025,7,Jul,2025-07,0.07021855525322566,2025-07
ORD-00938,2025-02-26,Corporate,East,Georgia,New York City,Technology,Copiers,Laser Printer,5,633.43,0.0,154.2,2025,2,Feb,2025-02,0.2434365281088676,2025-02
ORD-00939,2024-07-02,Corporate,South,Florida,Chicago,Furniture,Tables,Conference Table,5,810.89,0.2,41.13,2024,7,Jul,2024-07,0.05072204614682633,2024-07
ORD-00940,2023-12-26,Corporate,South,Ohio,New York City,Technology,Copiers,USB Hub,6,397.11,0.2,38.48,2023,12,Dec,2023-12,0.096900103245952,2023-12
ORD-00941,2025-12-09,Consumer,South,Georgia,Chicago,Furniture,Furnishings,Wooden Bookcase,10,1022.65,0.2,75.74,2025,12,Dec,2025-12,0.07406248472106781,2025-12
ORD-00942,2024-04-28,Home Office,West,Georgia,Los Angeles,Furniture,Furnishings,Desk Lamp,6,1241.48,0.2,199.77,2024,4,Apr,2024-04,0.16091278151883237,2024-04
ORD-00943,2025-01-09,Home Office,West,Georgia,Houston,Furniture,Tables,Desk Lamp,2,777.79,0.1,105.44,2025,1,Jan,2025-01,0.13556358400082286,2025-01
ORD-00944,2023-03-08,Corporate,Central,Illinois,Columbus,Technology,Accessories,Smartphone,4,59.05,0.2,3.27,2023,3,Mar,2023-03,0.055376799322607966,2023-03
ORD-00945,2024-06-12,Corporate,West,Texas,Houston,Furniture,Tables,Desk Lamp,7,540.01,0.05,58.19,2024,6,Jun,2024-06,0.10775726375437492,2024-06
ORD-00946,2025-10-28,Home Office,West,Illinois,New York City,Furniture,Tables,Desk Lamp,4,330.3,0.2,42.56,2025,10,Oct,2025-10,0.1288525582803512,2025-10
ORD-00947,2023-07-26,Home Office,West,Ohio,New York City,Technology,Accessories,Smartphone,1,672.98,0.15,72.71,2023,7,Jul,2023-07,0.10804184373978423,2023-07
ORD-00948,2024-03-18,Consumer,East,Ohio,New York City,Furniture,Tables,Conference Table,9,718.73,0.05,63.0,2024,3,Mar,2024-03,0.0876546129979269,2024-03
ORD-00949,2023-08-06,Home Office,East,Georgia,New York City,Furniture,Chairs,Office Chair,8,1317.1,0.0,89.56,2023,8,Aug,2023-08,0.06799787411737909,2023-08
ORD-00950,2023-01-25,Home Office,Central,Texas,New York City,Technology,Copiers,Wireless Keyboard,6,1069.76,0.0,70.56,2023,1,Jan,2023-01,0.06595871971283279,2023-01
ORD-00951,2023-06-17,Home Office,West,Florida,Atlanta,Office Supplies,Labels,Copy Paper,10,94.1,0.2,2.14,2023,6,Jun,2023-06,0.022741764080765146,2023-06
ORD-00952,2023-02-18,Home Office,East,Illinois,Miami,Technology,Machines,Laser Printer,3,464.97,0.1,46.37,2023,2,Feb,2023-02,0.09972686409875905,2023-02
ORD-00953,2023-06-30,Home Office,Central,Texas,Houston,Technology,Copiers,Laser Printer,5,1085.15,0.0,212.44,2023,6,Jun,2023-06,0.19577017002257752,2023-06
ORD-00954,2024-03-01,Home Office,West,Georgia,Seattle,Office Supplies,Storage,Ring Binder,3,455.13,0.1,45.9,2024,3,Mar,2024-03,0.1008503065058335,2024-03
ORD-00955,2023-11-06,Corporate,West,Illinois,Seattle,Office Supplies,Binders,Address Labels,9,97.91,0.0,11.77,2023,11,Nov,2023-11,0.12021243999591462,2023-11
ORD-00956,2025-03-23,Corporate,West,Ohio,Columbus,Furniture,Bookcases,Conference Table,7,1388.04,0.1,213.77,2025,3,Mar,2025-03,0.15400853001354428,2025-03
ORD-00957,2024-01-24,Corporate,West,New York,Chicago,Office Supplies,Binders,Address Labels,2,1388.5,0.05,239.09,2024,1,Jan,2024-01,0.1721930140439323,2024-01
ORD-00958,2025-03-26,Corporate,West,Georgia,Miami,Furniture,Tables,Office Chair,6,174.63,0.0,23.99,2025,3,Mar,2025-03,0.13737616675256256,2025-03
ORD-00959,2024-01-12,Consumer,West,Texas,Houston,Technology,Copiers,Smartphone,4,1333.59,0.05,182.51,2024,1,Jan,2024-01,0.1368561551901259,2024-01
ORD-00960,2023-10-16,Home Office,Central,Washington,Chicago,Furniture,Furnishings,Conference Table,2,1031.88,0.0,226.19,2023,10,Oct,2023-10,0.2192018451757956,2023-10
ORD-00961,2024-05-23,Consumer,South,Illinois,Miami,Furniture,Chairs,Conference Table,7,488.93,0.15,24.53,2024,5,May,2024-05,0.05017078109340806,2024-05
ORD-00962,2023-09-22,Consumer,West,Washington,New York City,Office Supplies,Storage,Address Labels,2,176.81,0.0,20.68,2023,9,Sep,2023-09,0.1169617103105028,2023-09
ORD-00963,2023-01-16,Consumer,East,Washington,Seattle,Furniture,Furnishings,Wooden Bookcase,5,557.72,0.1,18.16,2023,1,Jan,2023-01,0.032561141791580005,2023-01
ORD-00964,2024-09-10,Home Office,East,Illinois,Los Angeles,Office Supplies,Art,Storage Box,7,707.79,0.15,-10.21,2024,9,Sep,2024-09,-0.014425182610661356,2024-09
ORD-00965,2023-03-19,Home Office,Central,Ohio,Columbus,Office Supplies,Art,Ring Binder,2,78.33,0.1,0.49,2023,3,Mar,2023-03,0.006255585344057194,2023-03
ORD-00966,2025-11-18,Corporate,Central,Illinois,New York City,Technology,Accessories,Smartphone,2,803.56,0.05,83.47,2025,11,Nov,2025-11,0.10387525511473941,2025-11
ORD-00967,2024-07-09,Consumer,East,Illinois,Houston,Technology,Copiers,Laser Printer,2,1483.54,0.3,-151.33,2024,7,Jul,2024-07,-0.10200601264542919,2024-07
ORD-00968,2024-08-09,Home Office,South,Georgia,Los Angeles,Furniture,Chairs,Wooden Bookcase,9,1012.64,0.15,46.8,2024,8,Aug,2024-08,0.046215831884973926,2024-08
ORD-00969,2024-04-18,Home Office,West,Ohio,Houston,Technology,Machines,Photocopier,10,1243.82,0.0,263.57,2024,4,Apr,2024-04,0.21190365165377628,2024-04
ORD-00970,2023-05-13,Corporate,Central,California,Houston,Office Supplies,Paper,Address Labels,2,888.49,0.2,-19.94,2023,5,May,2023-05,-0.022442571103782824,2023-05
ORD-00971,2024-02-14,Consumer,South,Florida,Houston,Furniture,Tables,Conference Table,10,1268.03,0.1,86.26,2024,2,Feb,2024-02,0.06802678170074841,2024-02
ORD-00972,2023-05-26,Corporate,South,Florida,Atlanta,Technology,Accessories,Smartphone,1,393.36,0.0,105.88,2023,5,May,2023-05,0.26916819198698394,2023-05
ORD-00973,2023-01-27,Corporate,Central,Illinois,Houston,Technology,Phones,Laser Printer,6,693.42,0.2,95.11,2023,1,Jan,2023-01,0.13716073952294425,2023-01
ORD-00974,2024-01-13,Corporate,East,Illinois,Seattle,Office Supplies,Paper,Ring Binder,5,527.81,0.0,74.77,2024,1,Jan,2024-01,0.14166082491805765,2024-01
ORD-00975,2025-07-25,Consumer,East,Texas,Seattle,Technology,Copiers,USB Hub,5,1245.19,0.0,132.09,2025,7,Jul,2025-07,0.10608019659650335,2025-07
ORD-00976,2025-11-16,Home Office,Central,Florida,Seattle,Furniture,Chairs,Desk Lamp,1,1278.4,0.15,114.32,2025,11,Nov,2025-11,0.08942428035043803,2025-11
ORD-00977,2024-06-08,Consumer,East,Washington,New York City,Technology,Copiers,USB Hub,5,591.94,0.05,94.79,2024,6,Jun,2024-06,0.1601344730884887,2024-06
ORD-00978,2025-09-01,Consumer,West,New York,Atlanta,Technology,Copiers,USB Hub,2,1003.92,0.05,67.61,2025,9,Sep,2025-09,0.06734600366563073,2025-09
ORD-00979,2023-10-23,Consumer,West,Texas,New York City,Furniture,Tables,Wooden Bookcase,10,158.33,0.1,8.95,2023,10,Oct,2023-10,0.05652750584222825,2023-10
ORD-00980,2025-03-01,Consumer,South,Illinois,Chicago,Technology,Phones,USB Hub,1,259.61,0.0,26.41,2025,3,Mar,2025-03,0.1017295173529525,2025-03
ORD-00981,2025-11-10,Home Office,West,Washington,Houston,Office Supplies,Paper,Address Labels,9,397.41,0.05,18.44,2025,11,Nov,2025-11,0.0464004428675675,2025-11
ORD-00982,2024-08-27,Corporate,West,New York,Los Angeles,Office Supplies,Paper,Address Labels,3,693.87,0.15,77.88,2024,8,Aug,2024-08,0.1122400449651952,2024-08
ORD-00983,2025-12-30,Corporate,East,Washington,Miami,Furniture,Furnishings,Desk Lamp,4,506.8,0.1,15.13,2025,12,Dec,2025-12,0.029853985793212315,2025-12
ORD-00984,2023-06-24,Corporate,East,Texas,Atlanta,Furniture,Bookcases,Conference Table,3,34.91,0.05,1.87,2023,6,Jun,2023-06,0.05356631337725581,2023-06
ORD-00985,2025-01-16,Home Office,East,New York,New York City,Technology,Accessories,USB Hub,1,1217.37,0.2,9.6,2025,1,Jan,2025-01,0.007885852288129328,2025-01
ORD-00986,2025-04-23,Corporate,East,Ohio,Atlanta,Technology,Machines,USB Hub,1,1300.29,0.1,79.98,2025,4,Apr,2025-04,0.06150935560528806,2025-04
ORD-00987,2025-05-18,Corporate,West,Texas,Chicago,Furniture,Tables,Desk Lamp,6,338.33,0.05,22.35,2025,5,May,2025-05,0.06605976413560725,2025-05
ORD-00988,2024-01-13,Consumer,East,Texas,Atlanta,Office Supplies,Labels,Address Labels,8,840.95,0.1,39.71,2024,1,Jan,2024-01,0.04722040549378679,2024-01
ORD-00989,2023-10-02,Corporate,West,Ohio,Chicago,Technology,Machines,Photocopier,2,1095.35,0.1,178.85,2023,10,Oct,2023-10,0.16328114301364863,2023-10
ORD-00990,2025-04-11,Consumer,West,Florida,Seattle,Technology,Copiers,Photocopier,6,1012.07,0.15,188.27,2025,4,Apr,2025-04,0.1860246820872074,2025-04
ORD-00991,2023-07-15,Home Office,South,Texas,Miami,Office Supplies,Art,Copy Paper,6,418.85,0.0,116.48,2023,7,Jul,2023-07,0.2780947833353229,2023-07
ORD-00992,2024-02-03,Home Office,South,Washington,Los Angeles,Furniture,Chairs,Office Chair,2,546.0,0.2,-19.25,2024,2,Feb,2024-02,-0.035256410256410256,2024-02
ORD-00993,2024-09-20,Consumer,Central,New York,Houston,Technology,Machines,Wireless Keyboard,8,1194.88,0.1,136.06,2024,9,Sep,2024-09,0.11386917514729512,2024-09
ORD-00994,2025-04-05,Consumer,West,California,Chicago,Furniture,Furnishings,Wooden Bookcase,4,1408.07,0.1,298.89,2025,4,Apr,2025-04,0.21226927638540696,2025-04
ORD-00995,2023-06-15,Consumer,Central,California,Los Angeles,Technology,Copiers,Smartphone,1,1402.37,0.05,98.61,2023,6,Jun,2023-06,0.07031667819477029,2023-06
ORD-00996,2023-07-15,Consumer,West,Texas,Columbus,Furniture,Tables,Desk Lamp,9,1188.72,0.15,124.6,2023,7,Jul,2023-07,0.10481862844067567,2023-07
ORD-00997,2024-10-01,Home Office,West,Ohio,Houston,Technology,Phones,Photocopier,10,1319.15,0.2,-19.89,2024,10,Oct,2024-10,-0.015077891066216882,2024-10
ORD-00998,2023-09-29,Corporate,East,Illinois,Columbus,Office Supplies,Art,Address Labels,3,1470.38,0.2,180.0,2023,9,Sep,2023-09,0.12241733429453609,2023-09
ORD-00999,2024-05-31,Consumer,West,Washington,Seattle,Furniture,Furnishings,Conference Table,10,1376.3,0.0,117.97,2024,5,May,2024-05,0.08571532369396208,2024-05
ORD-01000,2023-06-23,Home Office,West,Georgia,New York City,Furniture,Tables,Desk Lamp,4,1238.55,0.15,192.66,2023,6,Jun,2023-06,0.15555286423640546,2023-06
